Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
132,Sandia National Laboratories,Self-made,CPlant/Ross Cluster,United States,2002,1800,996.9,1782.5,310000,56000,Alpha,Alpha,495.0,NOW - Alpha,,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
133,NEC Fuchu Plant,NEC,SX-6/128M16,Japan,2002,128,982.0,1024.0,204800,12800,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Vendor,Benchmarking,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
134,Semiconductor Company (C),IBM,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet",United States,2003,488,981.923,2342.4,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Semiconductor,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
138,United Kingdom Meteorological Office,NEC,SX-6/120M15,United Kingdom,2003,120,927.6,960.0,204000,19440,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Northern Europe,Europe
139,United Kingdom Meteorological Office,NEC,SX-6/120M15,United Kingdom,2003,120,927.6,960.0,204000,19440,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,Northern Europe,Europe
141,Xin Jiang Oil,IBM,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet",China,2003,448,924.231,2150.4,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
143,Sandia National Laboratories,Dell,"PowerEdge 1750, Pentium4 Xeon 3.06 GHz, GigE",United States,2003,256,922.105,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Dell PowerEdge Cluster,Linux,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
144,Compagnie Generale de Geophysique (CGG),IBM,xSeries Cluster Xeon 2.4 GHz - Myrinet,United Kingdom,2003,320,921.491,1536.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Myrinet,Myrinet,Northern Europe,Europe
145,High Energy Accelerator Research Organization /KEK,Hitachi,SR8000-F1/100,Japan,2000,100,917.0,1200.0,115000,15000,Hitachi SR8000,Hitachi SR8000,375.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Not Specified,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
146,Financial Services Company (E),IBM,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet",United States,2003,440,912.692,2112.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
147,Government,Hewlett-Packard,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet",United States,2003,260,902.0,1456.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,HP Cluster Platform 3000,Linux,Cluster,Classified,Not Specified,Myrinet,Myrinet,North America,Americas
148,Bio Informatics Institute,Hewlett-Packard,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet",Singapore,2003,256,899.3,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,HP Cluster Platform 3000,Linux,Cluster,Industry,Not Specified,Myrinet,Myrinet,South-eastern Asia,Asia
149,Boeing,Hewlett-Packard,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet",United States,2003,256,899.3,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,HP Cluster Platform 3000,Linux,Cluster,Industry,Not Specified,Myrinet,Myrinet,North America,Americas
150,Hewlett-Packard,Hewlett-Packard,"Cluster Platform DL360G3, Pentium4 Xeon 2.8 GHz, Myrinet",United States,2003,256,899.3,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,HP Cluster Platform 3000,Linux,Cluster,Vendor,Benchmarking,Myrinet,Myrinet,North America,Americas
152,Maui High-Performance Computing Center (MHPCC),IBM,SP Power3 375 MHz 16 way,United States,2001,812,891.0,1218.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
153,Maui High-Performance Computing Center (MHPCC),IBM,pSeries 690 Turbo 1.3GHz,United States,2002,320,887.3,1664.0,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Colony,North America,Americas
157,ERDC MSRC,Hewlett-Packard,"AlphaServer SC45, 1 GHz",United States,2002,512,862.2,1024.0,205000,26000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
158,Hewlett-Packard,Hewlett-Packard,"AlphaServer SC45, 1 GHz",United States,2002,512,862.2,1024.0,205000,26000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Vendor,Benchmarking,Quadrics,Quadrics,North America,Americas
159,Wright-Patterson Air Force Base/DoD ASC,Hewlett-Packard,"AlphaServer SC45, 1 GHz",United States,2002,512,862.2,1024.0,205000,26000,Alpha,Alpha,1000.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
160,NASA/Ames Research Center/NAS,SGI,ORIGIN 3000 600 MHz,United States,2002,1024,852.9,1228.8,129024,31744,MIPS,MIPS R14000A,600.0,SGI Origin,IRIX,MPP,Research,Aerospace,NUMAflex,NUMAflex,North America,Americas
161,Los Alamos National Laboratory,Linux Networx,Grendels P4 Cluster 2.4 GHz - Myrinet,United States,2003,252,840.5,1209.6,175760,27768,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Linux Networx Evolocity,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
162,Petroleum Company (B),IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,United States,2003,392,838.927,1881.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
167,IN2P3,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,France,2003,384,822.853,1843.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
168,PDO,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,Oman,2003,384,822.853,1843.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,Western Asia,Asia
169,Government,Cray Inc.,T3E900,United States,1997,1324,815.0,1191.6,134400,26880,Alpha,Alpha EV5,450.5,Cray T3E/T3D,UNICOS,MPP,Classified,Not Specified,Cray Interconnect,3-D Torus,North America,Americas
170,Sony Data,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,United Kingdom,2003,376,806.78,1804.8,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Digital Content Creation,Gigabit Ethernet,Gigabit Ethernet,Northern Europe,Europe
172,Charles Schwab,IBM,SP Power3 375 MHz,United States,2000,768,795.0,1152.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas
176,"Scalable Systems Group, Dell Computer",Dell,"PowerEdge 2650, P4 Xeon 3.06/2.4 GHz, Myrinet",United States,2003,252,787.1,1375.92,162400,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2730.0,Dell PowerEdge Cluster,Linux,Cluster,Vendor,Not Specified,Myrinet,Myrinet,North America,Americas
179,Raytheon,IBM,"BladeCenter Xeon 3.06 GHz, Gig-Ethernet",United States,2003,364,782.67,2227.68,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,IBM Cluster,Linux,Cluster,Industry,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
181,Los Alamos National Laboratory,Self-made,"Space Simulator, P4 2.53 GHz - GigEth",United States,2002,288,757.1,1457.0,180000,44000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2530.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
182,EDS/ Adam Opel AG,IBM,pSeries 690 Turbo 1.3GHz,Germany,2003,264,755.0,1372.8,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Automotive,SP Switch,Colony,Western Europe,Europe
184,IBM,IBM,pSeries 690 Turbo 1.3GHz,United States,2002,256,736.6,1331.2,285000,25000,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Vendor,Not Specified,SP Switch,Colony,North America,Americas
185,IBM,IBM,pSeries 690 Turbo 1.3GHz,United States,2002,256,736.6,1331.2,285000,25000,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Vendor,Not Specified,SP Switch,Colony,North America,Americas
187,Swiss Scientific Computing Center (CSCS),IBM,pSeries 690 Turbo 1.3GHz,Switzerland,2002,256,736.6,1331.2,285000,25000,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Colony,Western Europe,Europe
190,Boeing,Hewlett-Packard,"Cluster Platform 3000 DL380G3, Pentium4 Xeon 2.8 GHz, Myrinet",United States,2003,192,731.1,1075.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,HP Cluster Platform 3000,Linux,Cluster,Industry,Not Specified,Myrinet,Myrinet,North America,Americas
191,University of Tsukuba,Fujitsu,VPP5000/80,Japan,2001,80,730.0,768.0,273600,15360,Fujitsu,Fujitsu,300.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia
192,Total Exporation Production,SGI,Altix 3700 900 MHz,France,2003,256,727.4,921.6,0,0,Intel IA-64,Intel IA-64 Itanium 2,900.0,SGI Altix,Linux,MPP,Industry,Not Specified,NUMAlink,NUMAlink,Western Europe,Europe
193,Oak Ridge National Laboratory,IBM,SP Power3 375 MHz,United States,2000,704,723.0,1056.0,187000,37500,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,North America,Americas
194,Compagnie Generale de Geophysique (CGG),IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,Malaysia,2003,332,718.377,1593.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,South-eastern Asia,Asia
196,ERDC MSRC,Cray Inc.,Cray X1,United States,2003,60,706.35,768.0,168960,18432,Cray,Cray X1,800.0,Cray X1,UNICOS,MPP,Research,Not Specified,Crossbar,Crossbar,North America,Americas
197,Government,Cray Inc.,Cray X1,United States,2003,60,706.35,768.0,168960,18432,Cray,Cray X1,800.0,Cray X1,UNICOS,MPP,Classified,Not Specified,Crossbar,Crossbar,North America,Americas
200,Media & Entertainment (C),IBM,pSeries 690 Turbo 1.3 GHz GigEth,United States,2003,376,700.637,1955.2,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
201,UCSD/Cal-IT^2/SDSC,Sun Microsystems,"Rocks V60x Cluster 2.8 GHz, Gig Ethernet",United States,2003,256,699.0,1433.6,114400,10000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,Sun Fire - Cluster,,Cluster,Research,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
203,Japan Meteorological Agency,Hitachi,SR8000-E1/80,Japan,2000,80,691.3,768.0,120000,9408,Hitachi SR8000,Hitachi SR8000,300.0,Hitachi SR8xxx,HI-UX/MPP,MPP,Research,Weather and Climate Research,Crossbar,Multi-dimensional crossbar,Eastern Asia,Asia
204,Los Alamos National Laboratory/ACL,SGI,ORIGIN 2000 250 MHz,United States,1999,2048,690.9,1024.0,229248,80640,MIPS,MIPS R10000,250.0,SGI Origin,IRIX,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
205,ERDC MSRC,Hewlett-Packard,"AlphaServer SC40, 833 MHz",United States,2002,512,690.9,853.0,185000,40000,Alpha,Alpha EV68,833.3,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,North America,Americas
206,American Museum of Natural History,Linux Labs,Demeter - P4 Xeon 2.6 Ghz - Myrinet,United States,2003,240,680.3,1248.0,163750,25400,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2600.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
207,COLSA,IBM,pSeries 690 Turbo 1.3GHz,United States,2002,240,680.0,1248.0,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Not Specified,SP Switch,Colony,North America,Americas
208,US Department of the Treasury,IBM,pSeries 690 Turbo 1.3GHz,United States,2002,240,680.0,1248.0,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Government,Database,SP Switch,Colony,North America,Americas
209,Fermi National Accelerator Laboratory,Self-made,P4 Xeon Cluster 2.4 GHz - Myrinet,United States,2003,256,671.3,1228.8,100000,20000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
211,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Myrinet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Myrinet,Myrinet,Western Asia,Asia
212,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Gig Ethernet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,Western Asia,Asia
213,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Gig Ethernet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,Western Asia,Asia
214,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Myrinet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Myrinet,Myrinet,Western Asia,Asia
215,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Myrinet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Myrinet,Myrinet,Western Asia,Asia
216,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Gig Ethernet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,Western Asia,Asia
217,Petroleum Company (G),Sun Microsystems,"Fire V60 Cluster, 3.06 GHz, Myrinet",Saudia Arabia,2003,256,656.7,1566.72,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Sun Fire - Cluster,,Cluster,Industry,Geophysics,Myrinet,Myrinet,Western Asia,Asia
218,Sun,Sun Microsystems,"Fire V60 Cluster, Myrinet",United States,2003,256,656.7,1433.6,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,Sun Fire - Cluster,,Cluster,Vendor,Benchmarking,Myrinet,Myrinet,North America,Americas
221,"Fraunhofer Institut, Ernst-Mach Institute",IBM,xSeries Cluster Xeon 2.0 GHz - Myrinet,Germany,2003,256,654.7,1024.0,159000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2000.0,IBM Cluster,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,Western Europe,Europe
222,CBRC - Tsukuba Advanced Computing Center - TACC/AIST,NEC,Magi Cluster PIII 933 MHz,Japan,2001,1040,654.0,970.0,217600,29000,Intel IA-32,Intel IA-32 Pentium 3,933.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
223,Pacific Northwest National Laboratory,SGI,SGI Altix 1.5 GHz,United States,2003,128,651.7,768.0,160000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,SGI Altix,Linux,MPP,Research,Not Specified,NUMAlink,NUMAlink,North America,Americas
224,SGI,SGI,SGI Altix 1.5 GHz,United States,2003,128,651.7,768.0,160000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,SGI Altix,Linux,MPP,Vendor,Not Specified,NUMAlink,NUMAlink,North America,Americas
225,Boeing - Rocketdyne Power and Propulsion,Dell,PowerEdge 2650 Cluster P4 Xeon 2.4 GHz - GigE,United States,2003,264,650.0,1267.2,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,Dell PowerEdge Cluster,Linux,Cluster,Industry,Aerospace,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
226,BMW AG,Hewlett-Packard,"Integrity Superdome, 1.5 GHz, HPlex",Germany,2003,128,642.9,768.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Western Europe,Europe
228,Hewlett-Packard,Hewlett-Packard,"Integrity Superdome, 1.5 GHz, HPlex",United States,2003,128,642.9,768.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Superdome,HP Unix (HP-UX),Constellations,Vendor,Benchmarking,Myrinet,HyperPlex,North America,Americas
230,Societa Interbancaria per I'Automazione,Hewlett-Packard,"Integrity Superdome, 1.5 GHz, HPlex",Italy,2003,128,642.9,768.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,Southern Europe,Europe
232,Compagnie Generale de Geophysique (CGG),IBM,"BladeCenter Cluster, Xeon 2.8 GHz, Gig-Ethernet",Indonesia,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,South-eastern Asia,Asia
233,Hyundai,IBM,"xSeries Xeon 2.8 GHz, GigEthernet","Korea, South",2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Automotive,Gigabit Ethernet,Gigabit Ethernet,Eastern Asia,Asia
234,IBM - Deep Computing Capacity on Demand Center,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Information Processing Service,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
235,IBM - Deep Computing Capacity on Demand Center,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Information Processing Service,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
236,IBM - Deep Computing Capacity on Demand Center,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Information Processing Service,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
237,IBM - Deep Computing Capacity on Demand Center,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Information Processing Service,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
238,Lockheed Martin,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Aerospace,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
239,Petroleum Company (A),IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,256,638.8,1433.6,160000,65000,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Geophysics,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
241,E*Trade,IBM,xSeries Cluster Xeon 2.4 GHz - Gig-E,United States,2003,290,633.992,1392.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
244,Manufacturer (G),IBM,pSeries 690 Turbo 1.3GHz,United States,2002,224,623.9,1164.8,135000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Automotive,SP Switch,Colony,North America,Americas
245,IBM,IBM,pSeries 690 1.1GHz,United States,2003,256,623.0,1126.4,0,0,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Vendor,Not Specified,SP Switch,Colony,North America,Americas
246,AMD Developer Center,Verari Systems,"Opteron 1.8 GHz, Myrinet",United States,2003,256,621.2,921.6,140000,22500,AMD x86_64,AMD x86_64 Opteron,1800.0,NOW - AMD,Linux,Cluster,Industry,Software,Myrinet,Myrinet,North America,Americas
248,Real World Computing (RWCP)/Tsukuba Research Center,Self-made,SCore IIIe/PIII 933 MHz,Japan,2001,1024,618.3,955.4,146000,23000,Intel IA-32,Intel IA-32 Pentium 3,933.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,Eastern Asia,Asia
249,Meteorological Service of Canada (MSC),NEC,SX-6/80M10,Canada,2002,80,616.9,640.0,0,0,NEC,NEC,1000.0,NEC Vector,Super-UX,MPP,Research,Weather and Climate Research,Crossbar,Multi-stage crossbar,North America,Americas
250,St. Jude Children's Research Hospital,IBM,"BladeCenter Cluster Xeon 2.4 GHz, Gig-Ethernet",United States,2003,280,613.9,1344.0,200000,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2400.0,IBM Cluster,Linux,Cluster,Research,Life Science,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
251,Hewlett-Packard,Hewlett-Packard,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Quadrics",United States,2003,128,609.2,768.0,141000,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Linux,Cluster,Vendor,Benchmarking,Quadrics,Quadrics,North America,Americas
253,Galileo International LLC,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",United States,2003,240,604.062,1344.0,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Database,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
254,IBM,IBM,pSeries 690 Turbo 1.5 Ghz GigEth,United States,2003,176,596.933,1056.0,0,0,Power,POWER4,1500.0,IBM pSeries,AIX,MPP,Vendor,Not Specified,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
256,Naval Research Laboratory (NRL),SGI,SGI Altix 1.3 GHz,United States,2003,128,594.9,665.6,320000,0,Intel IA-64,Intel IA-64 Itanium 2,1300.0,SGI Altix,Linux,MPP,Research,Not Specified,NUMAlink,NUMAlink,North America,Americas
257,Center for Development of Advanced Computing (C-DAC),C-DAC,PARAM Padma Cluster - pSeries 630 1.1/1.0GHz - PARAMNet,India,2003,280,594.2,1132.8,240000,52500,Power,POWER4,1000.0,IBM pSeries,AIX,MPP,Research,Not Specified,PARAMNet,PARAMNet-II,South-central Asia,Asia
260,Consumer Industry,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",Germany,2003,234,591.073,1310.4,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Database,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
261,W. Karmann GmbH,IBM,"xSeries Xeon 2.8 GHz, GigEthernet",Germany,2003,234,591.073,1310.4,0,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2800.0,IBM Cluster,Linux,Cluster,Industry,Automotive,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
262,Wachovia Corporation,IBM,pSeries 690 Turbo 1.3GHz,United States,2002,208,591.0,1081.6,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Finance,SP Switch,Colony,North America,Americas
264,Postbank,IBM,"pSeries 690 Turbo 1.3 GHz, GigEth",Germany,2002,256,590.2,1331.2,158000,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,Western Europe,Europe
265,Linux Networx,Linux Networx,"Pentium4 Xeon 3.06 GHz, Myrinet",United States,2003,144,585.6,881.28,119496,0,Intel IA-32,Intel IA-32 Pentium 4 Xeon,3060.0,Linux Networx Evolocity,Linux,Cluster,Vendor,Software,Myrinet,Myrinet,North America,Americas
266,Commissariat a l'Energie Atomique (CEA),Hewlett-Packard,"AlphaServer SC45, 1.25 GHz",France,2003,288,581.6,720.0,159400,23552,Alpha,Alpha,1250.0,HP AlphaServer SC/GS,Tru64 UNIX,Cluster,Research,Not Specified,Quadrics,Quadrics,Western Europe,Europe
267,Sprint PCS,IBM,SP Power3 375 MHz 16 way,United States,2002,528,579.0,792.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,North America,Americas
268,Hewlett Packard,Hewlett-Packard,"Cluster Platform 6000 rx2600 Itanium2 1.5 GHz, Myrinet",Germany,2003,128,579.0,768.0,0,0,Intel IA-64,Intel IA-64 Itanium 2,1500.0,HP Cluster Platform 6000,Linux,Cluster,Vendor,Not Specified,Myrinet,Myrinet,Western Europe,Europe
269,Financial Services (C),IBM,pSeries 690 Turbo 1.3 GHz GigEth,United States,2003,248,577.1,1289.6,0,0,Power,POWER4,1300.0,IBM pSeries,AIX,MPP,Industry,Finance,Gigabit Ethernet,Gigabit Ethernet,North America,Americas
271,Naval Research Laboratory (NRL),Appro International,1200X P4 Xeon 2.2 GHz - Myrinet,United States,2002,256,575.0,1126.4,112500,22500,Intel IA-32,Intel IA-32 Pentium 4 Xeon,2200.0,NOW - Intel Pentium,Linux,Cluster,Research,Not Specified,Myrinet,Myrinet,North America,Americas
272,PIK,IBM,pSeries 655 1.1GHz,Germany,2003,240,574.9,1056.0,150000,0,Power,POWER4,1100.0,IBM pSeries,AIX,MPP,Research,Not Specified,SP Switch,Colony,Western Europe,Europe
